24 35
1 0.000000e+000 0.000000e+000 0.000000e+000
2 2.000000e-001 0.000000e+000 0.000000e+000
3 2.000000e-001 2.200000e+000 0.000000e+000
4 0.000000e+000 2.200000e+000 0.000000e+000
5 2.000000e-001 2.000000e-001 0.000000e+000
6 2.000000e-001 4.000000e-001 0.000000e+000
7 2.000000e-001 6.000000e-001 0.000000e+000
8 2.000000e-001 8.000000e-001 0.000000e+000
9 2.000000e-001 1.000000e+000 0.000000e+000
10 2.000000e-001 1.200000e+000 0.000000e+000
11 2.000000e-001 1.400000e+000 0.000000e+000
12 2.000000e-001 1.600000e+000 0.000000e+000
13 2.000000e-001 1.800000e+000 0.000000e+000
14 2.000000e-001 2.000000e+000 0.000000e+000
15 0.000000e+000 2.000000e+000 0.000000e+000
16 0.000000e+000 1.800000e+000 0.000000e+000
17 0.000000e+000 1.600000e+000 0.000000e+000
18 0.000000e+000 1.400000e+000 0.000000e+000
19 0.000000e+000 1.200000e+000 0.000000e+000
20 0.000000e+000 1.000000e+000 0.000000e+000
21 0.000000e+000 8.000000e-001 0.000000e+000
22 0.000000e+000 6.000000e-001 0.000000e+000
23 0.000000e+000 4.000000e-001 0.000000e+000
24 0.000000e+000 2.000000e-001 0.000000e+000
6 102 8 9 
10 102 12 13 
9 102 11 12 
5 102 7 8 
2 102 2 5 
17 102 17 18 
23 102 23 24 
8 102 10 11 
22 102 22 23 
4 102 6 7 
16 102 16 17 
14 102 4 15 
13 102 3 4 
1 102 1 2 
11 102 13 14 
24 102 24 1 
3 102 5 6 
15 102 15 16 
7 102 9 10 
18 102 18 19 
20 102 20 21 
12 102 14 3 
19 102 19 20 
21 102 21 22 
28 204 7 22 21 8 
25 204 2 1 24 5 
34 204 13 16 15 14 
32 204 11 18 17 12 
33 204 12 17 16 13 
29 204 8 21 20 9 
35 204 14 15 4 3 
30 204 9 20 19 10 
27 204 6 23 22 7 
26 204 5 24 23 6 
31 204 10 19 18 11 
